id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
21176,61,female,57025,married,1,master,23,average,6145,education
21177,64,female,72815,divorced,1,bachelor,8,good,2690,car
21178,39,male,145616,married,2,master,3,average,5414,education
21179,69,female,121572,divorced,0,phd,30,good,5094,car
21180,35,male,112626,single,4,bachelor,42,good,1702,home
21181,64,male,109982,single,1,bachelor,21,average,9152,education
21182,54,female,138503,widowed,2,bachelor,26,average,1019,home
21183,24,male,109663,divorced,3,phd,42,good,7203,education
21184,45,male,105294,married,5,master,11,average,383,business
21185,63,female,80086,single,5,master,8,good,4594,business
21186,24,male,53466,divorced,2,master,21,average,7549,car
21187,31,female,62490,widowed,3,master,45,average,9729,home
21188,22,female,54092,widowed,2,bachelor,16,average,5333,home
21189,27,male,100075,divorced,0,master,18,good,2189,home
21190,26,female,123170,divorced,1,phd,24,good,315,business
21191,41,male,74830,widowed,0,bachelor,9,good,2095,business
21192,63,female,115540,married,2,phd,10,good,6530,home
21193,20,female,135154,widowed,5,bachelor,34,average,2465,car
21194,53,male,91806,widowed,1,bachelor,50,average,9074,home
21195,51,male,52327,divorced,5,master,13,good,8300,personal
21196,62,female,121778,married,2,phd,8,average,9140,car
21197,68,male,109158,single,4,phd,14,good,9243,car
21198,51,female,75423,divorced,2,phd,31,average,3168,business
21199,35,male,62966,single,0,master,18,good,7667,business
21200,45,female,144845,divorced,5,master,22,average,583,personal
21201,58,male,141352,single,1,phd,5,average,5077,personal
21202,25,male,124539,married,2,phd,20,average,9788,car
21203,48,female,58893,single,3,master,25,average,5000,personal
21204,56,female,69489,single,4,master,14,average,8415,education
21205,53,male,51365,married,4,phd,25,average,6228,car
21206,57,female,70217,divorced,1,phd,4,good,4356,car
21207,22,male,97825,widowed,1,master,27,good,8755,home
21208,19,male,92358,married,1,master,42,average,1134,personal
21209,66,male,51948,widowed,5,master,21,good,4286,car
21210,29,female,80083,married,3,bachelor,47,good,3192,personal
21211,49,male,138289,widowed,3,master,42,average,4060,education
21212,20,male,89493,single,4,phd,28,average,9494,education
21213,59,male,141635,married,4,phd,42,average,6726,business
21214,20,male,98925,married,1,master,38,good,8553,home
21215,46,female,136658,single,5,bachelor,25,good,8058,home
21216,32,female,77781,divorced,0,bachelor,21,average,7117,education
21217,48,female,112724,divorced,2,bachelor,18,good,3984,home
21218,62,female,69891,widowed,5,bachelor,49,good,768,car
21219,61,female,119144,widowed,0,master,29,average,367,education
21220,49,male,148235,widowed,3,phd,29,average,9264,home
21221,67,female,84878,married,0,phd,20,average,3411,home
21222,63,male,132437,single,0,phd,23,average,9354,car
21223,62,female,96824,married,3,phd,41,average,4151,home
21224,50,female,132867,widowed,5,master,49,average,664,business
21225,57,female,94762,single,1,master,18,good,2317,education
21226,18,female,114143,married,0,master,33,good,4276,education
21227,61,female,61982,widowed,0,bachelor,28,good,3336,home
21228,57,female,96713,single,1,master,28,good,5533,home
21229,28,female,59099,divorced,2,phd,27,good,1160,personal
21230,23,male,124333,divorced,4,bachelor,37,good,6590,education
21231,52,male,54143,divorced,0,bachelor,43,good,123,personal
21232,69,female,79131,married,3,bachelor,31,good,6565,education
21233,31,male,84013,divorced,1,phd,6,good,2073,business
21234,18,male,86878,widowed,3,bachelor,15,average,7785,car
21235,56,female,147879,married,1,phd,13,good,2577,personal
21236,53,female,142018,married,0,phd,50,average,7085,personal
21237,70,female,120189,widowed,0,bachelor,11,good,5584,home
21238,24,female,67700,divorced,5,master,42,average,3808,business
21239,30,male,65928,widowed,5,bachelor,11,average,5736,car
21240,39,female,124081,widowed,1,phd,39,good,7812,education
21241,53,female,116703,divorced,5,bachelor,5,good,6073,business
21242,67,female,143354,divorced,0,master,29,average,6199,business
21243,40,female,52932,married,5,phd,32,good,5830,car
21244,47,female,106538,married,4,bachelor,35,average,1452,home
21245,39,male,67762,married,4,bachelor,38,good,3374,personal
21246,42,female,100770,single,2,bachelor,47,good,4309,business
21247,46,male,131037,single,0,bachelor,21,average,2961,business
21248,37,female,80666,divorced,5,bachelor,8,average,724,car
21249,36,female,92877,divorced,0,master,24,good,9384,personal
21250,27,female,80039,married,2,phd,35,good,3876,car
21251,28,male,119513,single,4,bachelor,10,good,1521,business
21252,25,female,75185,divorced,0,phd,49,average,1256,car
21253,52,male,109743,divorced,5,bachelor,40,average,9389,home
21254,37,female,66358,married,1,phd,28,good,3684,car
21255,43,male,87867,divorced,4,phd,11,good,927,education
21256,55,male,75676,married,0,phd,50,good,7719,home
21257,68,female,106916,widowed,4,master,44,good,4007,car
21258,25,male,129703,widowed,4,phd,37,good,8380,business
21259,66,female,141727,widowed,2,bachelor,28,average,9159,business
21260,54,female,103544,married,4,bachelor,29,average,7305,business
21261,46,male,110187,married,2,bachelor,11,good,6595,business
21262,32,male,95784,divorced,5,bachelor,31,average,4590,personal
21263,63,female,120521,single,4,bachelor,42,average,4093,education
21264,68,male,87958,single,0,master,42,good,9081,education
21265,36,male,137678,widowed,2,master,21,good,6622,business
21266,48,female,115778,married,5,phd,31,good,3419,car
21267,41,female,74711,married,0,master,47,average,9048,personal
21268,62,female,142991,divorced,5,master,26,average,242,car
21269,68,male,78203,single,2,bachelor,7,good,8432,home
21270,69,female,73300,divorced,5,master,21,average,3971,education
21271,43,female,124597,single,0,bachelor,48,good,6339,home
21272,36,male,90218,widowed,1,phd,35,good,4605,home
21273,69,female,97521,single,1,bachelor,4,good,2233,education
21274,54,male,147094,single,4,phd,20,average,1412,car
21275,49,female,71076,widowed,5,master,24,average,117,education
21276,35,female,67093,divorced,0,phd,16,average,8146,home
21277,19,male,111625,widowed,3,bachelor,18,good,8392,personal
21278,35,female,107422,widowed,2,bachelor,42,average,523,education
21279,22,male,113581,divorced,1,phd,19,good,8776,personal
21280,37,female,126303,married,2,phd,39,average,4550,personal
21281,36,male,100561,divorced,0,phd,5,good,8629,car
21282,53,male,91394,married,0,master,44,average,4359,car
21283,36,male,123750,single,3,bachelor,33,average,8722,personal
21284,36,female,105832,married,1,master,14,good,3086,car
21285,54,female,122802,single,4,master,7,average,3628,education
21286,52,female,134392,widowed,1,bachelor,43,good,8223,personal
21287,65,male,62634,single,3,bachelor,4,good,6601,home
21288,19,male,88307,divorced,0,bachelor,46,good,9779,education
21289,68,female,83704,single,0,phd,45,average,9719,car
21290,68,male,109662,married,0,bachelor,13,good,5797,personal
21291,32,male,111402,divorced,0,master,43,good,9719,education
21292,24,male,87289,widowed,2,phd,21,average,3373,home
21293,57,male,83271,married,4,master,49,average,489,personal
21294,50,male,110518,widowed,1,bachelor,40,good,6260,personal
21295,68,female,56475,married,5,phd,13,good,3807,home
21296,69,female,100218,widowed,0,master,39,good,3883,education
21297,31,female,104502,widowed,0,phd,39,average,9139,education
21298,68,female,87706,married,1,bachelor,28,average,2303,car
21299,55,female,72241,widowed,1,phd,11,good,2642,car
21300,25,female,130251,widowed,0,phd,37,good,9120,personal
21301,63,male,120266,widowed,3,bachelor,9,average,127,business
21302,34,female,68474,single,2,master,7,good,4805,personal
21303,43,male,111928,divorced,3,phd,44,average,3487,business
21304,28,male,104410,married,4,phd,33,average,8198,education
21305,34,female,146527,single,3,bachelor,44,good,9792,personal
21306,38,male,101049,married,1,master,12,average,6708,car
21307,51,female,62765,widowed,3,master,12,average,2227,personal
21308,20,male,148234,married,1,master,35,good,7830,home
21309,37,female,93896,single,0,bachelor,3,good,1936,education
21310,57,male,93931,married,1,phd,49,good,8654,car
21311,22,female,130495,divorced,4,master,33,average,6272,business
21312,56,male,121925,divorced,2,master,12,average,3440,education
21313,50,male,119121,married,5,phd,31,average,484,business
21314,62,female,123677,widowed,1,phd,15,average,4396,personal
21315,26,female,82038,married,0,master,8,good,5920,car
21316,64,female,72054,widowed,2,bachelor,16,average,1918,business
21317,47,male,51815,single,4,master,11,average,1967,personal
21318,68,female,138918,divorced,4,master,24,average,1726,car
21319,20,male,61476,divorced,3,bachelor,35,good,4300,car
21320,37,female,128327,divorced,0,phd,17,good,8021,business
21321,36,male,103871,single,3,phd,33,average,5781,education
21322,45,male,113661,widowed,2,phd,24,average,2698,personal
21323,26,female,93790,married,1,phd,48,average,2496,home
21324,70,male,127294,widowed,1,bachelor,48,average,1352,personal
21325,27,male,132771,widowed,3,phd,46,average,3048,personal
21326,62,female,138759,widowed,5,phd,6,good,4738,personal
21327,38,female,95372,married,5,bachelor,25,average,5903,personal
21328,68,female,71367,widowed,1,master,11,average,5543,car
21329,46,female,81042,married,2,master,12,good,2728,education
21330,48,male,107722,widowed,5,phd,4,average,4058,home
21331,26,male,124981,divorced,0,phd,27,good,9034,car
21332,54,male,104004,single,2,phd,21,good,147,personal
21333,23,male,102339,widowed,4,bachelor,22,average,9449,education
21334,50,female,125892,married,1,bachelor,39,average,1458,education
21335,29,male,139506,single,0,bachelor,41,average,9069,business
21336,35,female,53937,single,2,bachelor,47,average,9282,home
21337,59,female,97833,married,2,bachelor,45,average,1481,business
21338,29,male,106501,married,5,bachelor,15,average,6178,car
21339,64,male,102752,divorced,0,phd,33,average,3489,home
21340,24,male,113434,single,3,phd,27,average,5476,education
21341,54,female,103371,divorced,2,master,28,average,3594,home
21342,63,male,97536,single,1,master,3,good,3683,car
21343,55,female,84002,single,3,bachelor,48,good,4571,home
21344,50,male,83185,single,0,phd,13,good,7007,home
21345,39,female,69631,divorced,5,phd,33,average,7289,personal
21346,27,male,123627,single,1,phd,24,average,7140,personal
21347,47,male,89395,divorced,5,bachelor,33,average,9339,car
21348,27,male,69641,widowed,5,phd,42,average,7032,personal
21349,70,female,122480,single,2,master,18,average,8303,home
21350,32,female,121185,single,3,phd,12,good,6468,business
21351,49,male,142261,divorced,0,master,8,good,5662,education
21352,34,female,133800,single,4,phd,44,average,2549,personal
21353,24,male,122910,divorced,2,master,31,good,7536,home
21354,66,male,100333,widowed,3,phd,39,average,5789,home
21355,21,male,52560,widowed,3,master,22,average,9916,personal
21356,36,female,141778,widowed,1,bachelor,28,good,1936,car
21357,43,female,117356,divorced,2,phd,30,good,3204,education
21358,63,female,123105,married,0,bachelor,19,good,1855,business
21359,36,female,121849,married,0,master,23,average,234,car
21360,34,male,137268,divorced,3,phd,42,average,6428,home
21361,48,male,148544,widowed,1,phd,19,good,2536,car
21362,39,male,98088,divorced,2,master,3,good,2115,personal
21363,67,male,147965,widowed,0,bachelor,22,good,4370,car
21364,18,male,147860,single,3,bachelor,4,good,7128,education
21365,42,female,70665,single,4,master,28,average,4454,business
21366,59,female,62066,divorced,0,master,42,good,3325,personal
21367,49,male,56501,widowed,2,bachelor,14,average,9445,business
21368,27,female,50858,single,1,bachelor,14,average,8595,education
21369,46,female,125758,single,3,phd,5,good,8634,business
21370,21,female,92834,single,4,master,10,average,4419,personal
21371,28,female,117039,widowed,2,bachelor,17,good,8219,personal
21372,51,female,86651,widowed,2,phd,41,good,2516,business
21373,52,male,81128,divorced,2,phd,34,average,6746,personal
21374,21,female,82994,widowed,1,master,9,good,4046,car
21375,56,female,52192,widowed,1,master,22,good,1196,personal
21376,60,male,57963,widowed,3,bachelor,45,average,4549,car
21377,70,female,126840,divorced,1,phd,48,average,5358,business
21378,33,male,106267,widowed,2,bachelor,30,average,5395,business
21379,65,male,54482,widowed,4,bachelor,39,average,727,home
21380,68,male,128435,divorced,0,phd,27,good,7323,education
21381,67,male,123958,widowed,5,master,9,average,1988,education
21382,57,male,52753,divorced,3,master,31,average,7358,education
21383,28,female,112713,widowed,0,bachelor,50,average,8542,business
21384,42,female,114080,single,4,phd,11,average,8359,business
21385,65,female,115335,married,5,bachelor,35,good,3805,home
21386,46,female,121476,single,3,master,12,average,8425,business
21387,24,male,100988,widowed,4,bachelor,6,average,5703,car
21388,56,female,126454,divorced,0,phd,16,good,6459,education
21389,33,male,56024,divorced,1,bachelor,38,good,2947,personal
21390,21,male,135400,divorced,0,bachelor,21,good,5626,home
21391,23,female,111533,single,0,bachelor,10,good,221,personal
21392,38,female,138195,single,5,phd,30,good,5571,home
21393,53,female,95456,divorced,4,bachelor,31,average,8687,business
21394,19,male,90730,widowed,3,bachelor,16,good,635,personal
21395,38,female,143595,divorced,1,bachelor,5,average,8954,education
21396,24,male,117555,widowed,0,master,34,average,7778,personal
21397,54,female,110749,divorced,4,bachelor,26,average,1307,business
21398,19,male,114348,widowed,2,master,21,good,9071,business
21399,35,female,91105,widowed,5,master,37,average,8012,business
21400,21,female,55907,widowed,2,master,19,average,6318,education
21401,21,female,79904,divorced,1,bachelor,17,good,7240,personal
21402,34,male,81534,married,5,phd,24,good,6604,education
21403,51,female,85958,divorced,1,master,8,average,6271,business
21404,54,female,149673,widowed,4,master,45,average,6636,personal
21405,31,male,101149,widowed,4,master,27,good,3036,education
21406,44,male,94673,divorced,2,master,28,average,9567,education
21407,24,male,139449,single,4,bachelor,41,good,7431,home
21408,48,male,103929,married,4,phd,21,good,4334,car
21409,43,female,109511,single,0,bachelor,4,good,6289,home
21410,22,male,145665,widowed,3,phd,13,good,694,education
21411,33,male,118366,married,4,bachelor,42,average,5729,education
21412,33,female,87569,widowed,3,bachelor,7,good,4426,business
21413,69,female,57256,widowed,4,master,14,good,5075,business
21414,51,female,112620,divorced,5,bachelor,38,good,8911,home
21415,50,male,96471,married,1,master,14,average,7196,car
21416,49,male,129740,single,4,bachelor,22,good,5950,business
